lot_id,defect_desc,date_key,total_panels,daily_base_rate,defect_panel_count,defect_rate
L3MY6301Q,孔区跑道Mura,20260422,5676,0.08373%,5,0.08809%
L3MY6301R,孔区跑道Mura,20260512,5640,0.11336%,6,0.10638%
L3MY6301S,孔区跑道Mura,20260426,5666,0.08375%,5,0.08825%
L3MY6301T,孔区跑道Mura,20260513,5602,0.13232%,7,0.12496%
L3MY6301U,孔区跑道Mura,20260424,5664,0.07579%,4,0.07062%
L3MY6301V,孔区跑道Mura,20260425,5664,0.06696%,4,0.07062%
L3MY6301W,孔区跑道Mura,20260513,5555,0.10407%,6,0.10801%
L3MY6301X,孔区跑道Mura,20260422,5658,0.07691%,4,0.07070%
L3MY6301Y,孔区跑道Mura,20260513,5634,0.10249%,6,0.10650%
L3MY6301Z,孔区跑道Mura,20260512,5615,0.10665%,6,0.10686%
L3MY63020,孔区跑道Mura,20260513,5430,0.12273%,7,0.12891%
L3MY63025,孔区跑道Mura,20260512,5635,0.10243%,6,0.10648%
L3MY6302A,孔区跑道Mura,20260515,5323,0.10299%,5,0.09393%
L3MY6400B,孔区跑道Mura,20260519,5039,0.12835%,6,0.11907%
L3MY6400E,孔区跑道Mura,20260521,4641,0.10783%,5,0.10774%
L3MY6400L,孔区跑道Mura,20260520,4904,0.09421%,5,0.10196%
L3MY6400N,孔区跑道Mura,20260521,4945,0.09418%,5,0.10111%
L3MY6400R,孔区跑道Mura,20260520,5031,0.10854%,5,0.09938%
L3MY6400W,孔区跑道Mura,20260521,4800,0.12094%,6,0.12500%
L3MY6400X,孔区跑道Mura,20260520,4927,0.11363%,6,0.12178%
L3MY64012,孔区跑道Mura,20260520,5038,0.08771%,4,0.07940%
L3MY64014,孔区跑道Mura,20260520,4575,0.11197%,5,0.10929%
L3MY64015,孔区跑道Mura,20260521,5109,0.10939%,6,0.11744%
L3MY64018,孔区跑道Mura,20260521,4558,0.09086%,4,0.08776%
L3MY6401G,孔区跑道Mura,20260521,4582,0.12354%,6,0.13095%
L3MY5C01B,左斜黑色带状Mura,20260207,5640,0.00000%,0,0.00000%
L3MY5C02J,左斜黑色带状Mura,20260305,5664,0.00000%,0,0.00000%
L3MY62004,左斜黑色带状Mura,20260325,5266,0.00000%,0,0.00000%
L3MY6200H,左斜黑色带状Mura,20260414,5649,0.00000%,0,0.00000%
L3MY6200P,左斜黑色带状Mura,20260329,5653,0.00000%,0,0.00000%
L3MY63005,左斜黑色带状Mura,20260414,5665,0.00000%,0,0.00000%
L3MY63023,左斜黑色带状Mura,20260514,5566,0.00000%,0,0.00000%
L3MY64004,左斜黑色带状Mura,20260515,5594,0.00000%,0,0.00000%
L3MY6400N,左斜黑色带状Mura,20260521,4945,0.00000%,0,0.00000%
L3MY6400R,左斜黑色带状Mura,20260520,5031,0.00000%,0,0.00000%
L3MY5C005,常暗黑斑Mura,20260211,5222,0.05019%,3,0.05745%
L3MY5C00Y,常暗黑斑Mura,20260201,2847,0.01584%,0,0.00000%
L3MY5C010,常暗黑斑Mura,20260211,5200,0.04244%,2,0.03846%
L3MY5C011,常暗黑斑Mura,20260211,5555,0.04703%,3,0.05401%
L3MY5C012,常暗黑斑Mura,20260211,5650,0.04706%,3,0.05310%
L3MY5C014,常暗黑斑Mura,20260204,5642,0.04818%,3,0.05317%
L3MY5C015,常暗黑斑Mura,20260211,5359,0.05035%,3,0.05598%
L3MY5C017,常暗黑斑Mura,20260205,5659,0.05616%,3,0.05301%
L3MY5C019,常暗黑斑Mura,20260204,5656,0.04037%,2,0.03536%
L3MY5C01A,常暗黑斑Mura,20260211,5034,0.05229%,3,0.05959%
L3MY5C01B,常暗黑斑Mura,20260207,5640,0.04937%,3,0.05319%
L3MY5C01C,常暗黑斑Mura,20260209,5615,0.04434%,2,0.03562%
L3MY5C01D,常暗黑斑Mura,20260212,5644,0.04251%,2,0.03544%
L3MY5C01E,常暗黑斑Mura,20260210,5621,0.04937%,3,0.05337%
L3MY5C01G,常暗黑斑Mura,20260210,5617,0.04511%,3,0.05341%
L3MY5C01H,常暗黑斑Mura,20260305,5650,0.03373%,2,0.03540%
L3MY5C01J,常暗黑斑Mura,20260207,5658,0.04793%,3,0.05302%
L3MY5C01K,常暗黑斑Mura,20260209,5601,0.04017%,2,0.03571%
L3MY5C01L,常暗黑斑Mura,20260212,5641,0.05446%,3,0.05318%
L3MY5C01M,常暗黑斑Mura,20260211,1876,0.05309%,1,0.05330%
L3MY5C01N,常暗黑斑Mura,20260210,5660,0.03702%,2,0.03534%
L3MY5C01P,常暗黑斑Mura,20260214,5643,0.00000%,0,0.00000%
L3MY5C01Q,常暗黑斑Mura,20260210,5607,0.03921%,2,0.03567%
L3MY5C01R,常暗黑斑Mura,20260202,5660,0.04541%,3,0.05300%
L3MY5C01T,常暗黑斑Mura,20260210,5639,0.03945%,2,0.03547%
L3MY5C01U,常暗黑斑Mura,20260210,5630,0.03997%,2,0.03552%
L3MY5C01V,常暗黑斑Mura,20260211,5644,0.05674%,3,0.05315%
L3MY5C01W,常暗黑斑Mura,20260210,5649,0.04945%,3,0.05311%
L3MY5C01X,常暗黑斑Mura,20260209,5469,0.04336%,2,0.03657%
L3MY5C01Y,常暗黑斑Mura,20260212,5661,0.06139%,3,0.05299%
L3MY5C01Z,常暗黑斑Mura,20260305,5629,0.04251%,2,0.03553%
L3MY5C020,常暗黑斑Mura,20260305,5632,0.04071%,2,0.03551%
L3MY5C021,常暗黑斑Mura,20260227,5624,0.04155%,2,0.03556%
L3MY5C022,常暗黑斑Mura,20260304,5666,0.02205%,1,0.01765%
L3MY5C023,常暗黑斑Mura,20260228,5672,0.04727%,3,0.05289%
L3MY5C024,常暗黑斑Mura,20260305,5612,0.03670%,2,0.03564%
L3MY5C025,常暗黑斑Mura,20260228,5649,0.04617%,3,0.05311%
L3MY5C027,常暗黑斑Mura,20260305,5669,0.04481%,3,0.05292%
L3MY5C028,常暗黑斑Mura,20260305,5647,0.04759%,3,0.05313%
L3MY5C029,常暗黑斑Mura,20260306,5626,0.05922%,3,0.05332%
L3MY5C02A,常暗黑斑Mura,20260305,5668,0.03232%,2,0.03529%
L3MY5C02B,常暗黑斑Mura,20260228,5643,0.04144%,2,0.03544%
L3MY5C02C,常暗黑斑Mura,20260228,5645,0.03720%,2,0.03543%
L3MY5C02D,常暗黑斑Mura,20260305,5652,0.04348%,2,0.03539%
L3MY5C02E,常暗黑斑Mura,20260306,5630,0.04964%,3,0.05329%
L3MY5C02F,常暗黑斑Mura,20260305,5650,0.03263%,2,0.03540%
L3MY5C02G,常暗黑斑Mura,20260304,5644,0.01985%,1,0.01772%
L3MY5C02H,常暗黑斑Mura,20260304,5624,0.02797%,2,0.03556%
L3MY5C02J,常暗黑斑Mura,20260305,5664,0.03645%,2,0.03531%
L3MY5C02K,常暗黑斑Mura,20260305,5645,0.03881%,2,0.03543%
L3MY5C02L,常暗黑斑Mura,20260304,5643,0.02340%,1,0.01772%
L3MY5C02M,常暗黑斑Mura,20260305,5636,0.03216%,2,0.03549%
L3MY5C02N,常暗黑斑Mura,20260228,5646,0.03902%,2,0.03542%
L3MY5C02P,常暗黑斑Mura,20260403,5623,0.06557%,4,0.07114%
L3MY5C02S,常暗黑斑Mura,20260304,5664,0.02402%,1,0.01766%
L3MY61001,常暗黑斑Mura,20260324,5643,0.06839%,4,0.07088%
L3MY61002,常暗黑斑Mura,20260324,5652,0.05437%,3,0.05308%
L3MY61003,常暗黑斑Mura,20260324,5551,0.05042%,3,0.05404%
L3MY61004,常暗黑斑Mura,20260324,5658,0.04939%,3,0.05302%
L3MY61005,常暗黑斑Mura,20260324,5656,0.04781%,3,0.05304%
L3MY61006,常暗黑斑Mura,20260324,5659,0.06802%,4,0.07068%
L3MY61007,常暗黑斑Mura,20260324,5260,0.05287%,3,0.05703%
L3MY61008,常暗黑斑Mura,20260325,5650,0.08584%,5,0.08850%
L3MY61009,常暗黑斑Mura,20260323,5635,0.05843%,3,0.05324%
L3MY6100A,常暗黑斑Mura,20260322,5634,0.04854%,3,0.05325%
L3MY6100B,常暗黑斑Mura,20260323,5524,0.05590%,3,0.05431%
L3MY6100C,常暗黑斑Mura,20260325,5666,0.06161%,3,0.05295%
L3MY6100D,常暗黑斑Mura,20260324,5460,0.06106%,3,0.05495%
L3MY6100E,常暗黑斑Mura,20260415,5678,0.05207%,3,0.05284%
L3MY6100F,常暗黑斑Mura,20260324,5647,0.06259%,4,0.07083%
L3MY6100G,常暗黑斑Mura,20260325,5654,0.08113%,5,0.08843%
L3MY6100J,常暗黑斑Mura,20260324,5626,0.05641%,3,0.05332%
L3MY62001,常暗黑斑Mura,20260325,5648,0.07936%,4,0.07082%
L3MY62002,常暗黑斑Mura,20260417,5633,0.04384%,2,0.03551%
L3MY62004,常暗黑斑Mura,20260325,5266,0.07097%,4,0.07596%
L3MY62005,常暗黑斑Mura,20260325,5642,0.05738%,3,0.05317%
L3MY62006,常暗黑斑Mura,20260326,5645,0.06085%,3,0.05314%
L3MY62007,常暗黑斑Mura,20260325,5635,0.07818%,4,0.07098%
L3MY62008,常暗黑斑Mura,20260326,5656,0.07441%,4,0.07072%
L3MY6200A,常暗黑斑Mura,20260414,5650,0.04381%,2,0.03540%
L3MY6200B,常暗黑斑Mura,20260415,5648,0.04869%,3,0.05312%
L3MY6200C,常暗黑斑Mura,20260327,5653,0.05107%,3,0.05307%
L3MY6200D,常暗黑斑Mura,20260325,5546,0.05793%,3,0.05409%
L3MY6200F,常暗黑斑Mura,20260329,5604,0.08188%,5,0.08922%
L3MY6200G,常暗黑斑Mura,20260415,5660,0.04025%,2,0.03534%
L3MY6200H,常暗黑斑Mura,20260414,5649,0.03931%,2,0.03540%
L3MY6200J,常暗黑斑Mura,20260325,5654,0.07220%,4,0.07075%
L3MY6200K,常暗黑斑Mura,20260414,5664,0.03798%,2,0.03531%
L3MY6200L,常暗黑斑Mura,20260330,5648,0.08661%,5,0.08853%
L3MY6200M,常暗黑斑Mura,20260414,5660,0.03940%,2,0.03534%
L3MY6200N,常暗黑斑Mura,20260414,5656,0.04672%,3,0.05304%
L3MY6200P,常暗黑斑Mura,20260329,5653,0.07023%,4,0.07076%
L3MY63001,常暗黑斑Mura,20260422,5667,0.04476%,3,0.05294%
L3MY63002,常暗黑斑Mura,20260419,5655,0.03787%,2,0.03537%
L3MY63003,常暗黑斑Mura,20260420,5467,0.04060%,2,0.03658%
L3MY63005,常暗黑斑Mura,20260414,5665,0.04259%,2,0.03530%
L3MY63006,常暗黑斑Mura,20260426,5471,0.05954%,3,0.05483%
L3MY63007,常暗黑斑Mura,20260519,5015,0.06942%,3,0.05982%
L3MY63008,常暗黑斑Mura,20260420,5643,0.04826%,3,0.05316%
L3MY63009,常暗黑斑Mura,20260424,5659,0.05722%,3,0.05301%
L3MY6300A,常暗黑斑Mura,20260420,5617,0.03514%,2,0.03561%
L3MY6300C,常暗黑斑Mura,20260419,5640,0.03589%,2,0.03546%
L3MY6300D,常暗黑斑Mura,20260516,5293,0.08432%,4,0.07557%
L3MY6300E,常暗黑斑Mura,20260426,5630,0.06573%,4,0.07105%
L3MY6300F,常暗黑斑Mura,20260421,5657,0.03905%,2,0.03535%
L3MY6300H,常暗黑斑Mura,20260419,5643,0.04643%,3,0.05316%
L3MY6300J,常暗黑斑Mura,20260421,5637,0.04335%,2,0.03548%
L3MY6300K,常暗黑斑Mura,20260421,5673,0.03903%,2,0.03525%
L3MY6300L,常暗黑斑Mura,20260419,5659,0.03230%,2,0.03534%
L3MY6300M,常暗黑斑Mura,20260422,5659,0.03723%,2,0.03534%
L3MY6300N,常暗黑斑Mura,20260419,5659,0.03490%,2,0.03534%
L3MY6300R,常暗黑斑Mura,20260414,5662,0.04536%,3,0.05298%
L3MY6300S,常暗黑斑Mura,20260426,5667,0.05734%,3,0.05294%
L3MY6300T,常暗黑斑Mura,20260420,5586,0.03550%,2,0.03580%
L3MY6300U,常暗黑斑Mura,20260421,5660,0.05418%,3,0.05300%
L3MY6300V,常暗黑斑Mura,20260421,5657,0.04961%,3,0.05303%
L3MY6300W,常暗黑斑Mura,20260421,5667,0.05029%,3,0.05294%
L3MY6300X,常暗黑斑Mura,20260423,5602,0.05265%,3,0.05355%
L3MY6300Z,常暗黑斑Mura,20260513,5501,0.07283%,4,0.07271%
L3MY63010,常暗黑斑Mura,20260419,5656,0.03640%,2,0.03536%
L3MY63011,常暗黑斑Mura,20260515,4660,0.08993%,4,0.08584%
L3MY63012,常暗黑斑Mura,20260424,5684,0.04895%,3,0.05278%
L3MY63013,常暗黑斑Mura,20260426,5464,0.07078%,4,0.07321%
L3MY63015,常暗黑斑Mura,20260419,5668,0.03199%,2,0.03529%
L3MY6301A,常暗黑斑Mura,20260421,5648,0.04461%,3,0.05312%
L3MY6301B,常暗黑斑Mura,20260425,5666,0.05744%,3,0.05295%
L3MY6301C,常暗黑斑Mura,20260418,5673,0.04835%,3,0.05288%
L3MY6301D,常暗黑斑Mura,20260421,5673,0.03792%,2,0.03525%
L3MY6301F,常暗黑斑Mura,20260425,5657,0.04784%,3,0.05303%
L3MY6301G,常暗黑斑Mura,20260426,5665,0.05880%,3,0.05296%
L3MY6301H,常暗黑斑Mura,20260422,5668,0.04083%,2,0.03529%
L3MY6301J,常暗黑斑Mura,20260425,5664,0.04828%,3,0.05297%
L3MY6301K,常暗黑斑Mura,20260515,5286,0.07222%,4,0.07567%
L3MY6301M,常暗黑斑Mura,20260513,5579,0.07732%,4,0.07170%
L3MY6301P,常暗黑斑Mura,20260514,5630,0.08324%,5,0.08881%
L3MY6301Q,常暗黑斑Mura,20260422,5676,0.03760%,2,0.03524%
L3MY6301R,常暗黑斑Mura,20260512,5640,0.06686%,4,0.07092%
L3MY6301S,常暗黑斑Mura,20260426,5666,0.05311%,3,0.05295%
L3MY6301T,常暗黑斑Mura,20260513,5602,0.09161%,5,0.08925%
L3MY6301U,常暗黑斑Mura,20260424,5664,0.04487%,3,0.05297%
L3MY6301V,常暗黑斑Mura,20260425,5664,0.04829%,3,0.05297%
L3MY6301W,常暗黑斑Mura,20260513,5555,0.06780%,4,0.07201%
L3MY6301Y,常暗黑斑Mura,20260513,5634,0.08989%,5,0.08875%
L3MY6301Z,常暗黑斑Mura,20260512,5615,0.06676%,4,0.07124%
L3MY63020,常暗黑斑Mura,20260513,5430,0.07063%,4,0.07366%
L3MY63021,常暗黑斑Mura,20260512,5614,0.08704%,5,0.08906%
L3MY63022,常暗黑斑Mura,20260513,5625,0.06799%,4,0.07111%
L3MY63023,常暗黑斑Mura,20260514,5566,0.08870%,5,0.08983%
L3MY63024,常暗黑斑Mura,20260513,5646,0.08843%,5,0.08856%
L3MY63026,常暗黑斑Mura,20260513,5633,0.08777%,5,0.08876%
L3MY63027,常暗黑斑Mura,20260513,5621,0.08864%,5,0.08895%
L3MY63028,常暗黑斑Mura,20260516,5347,0.07501%,4,0.07481%
L3MY63029,常暗黑斑Mura,20260425,5664,0.04305%,2,0.03531%
L3MY6302C,常暗黑斑Mura,20260516,5463,0.08194%,4,0.07322%
L3MY64001,常暗黑斑Mura,20260519,4867,0.05679%,3,0.06164%
L3MY64002,常暗黑斑Mura,20260516,5454,0.09018%,5,0.09168%
L3MY64003,常暗黑斑Mura,20260516,5561,0.06279%,3,0.05395%
L3MY64004,常暗黑斑Mura,20260515,5594,0.09285%,5,0.08938%
L3MY64006,常暗黑斑Mura,20260517,5167,0.05937%,3,0.05806%
L3MY64008,常暗黑斑Mura,20260521,4694,0.07549%,4,0.08522%
L3MY6400A,常暗黑斑Mura,20260515,5538,0.09095%,5,0.09029%
L3MY6400E,常暗黑斑Mura,20260521,4641,0.06550%,3,0.06464%
L3MY6400F,常暗黑斑Mura,20260517,5292,0.06349%,3,0.05669%
L3MY6400J,常暗黑斑Mura,20260519,5315,0.06938%,4,0.07526%
L3MY6400K,常暗黑斑Mura,20260520,4828,0.05929%,3,0.06214%
L3MY6400L,常暗黑斑Mura,20260520,4904,0.06803%,3,0.06117%
L3MY6400N,常暗黑斑Mura,20260521,4945,0.08271%,4,0.08089%
L3MY6400W,常暗黑斑Mura,20260521,4800,0.08163%,4,0.08333%
L3MY6400X,常暗黑斑Mura,20260520,4927,0.06376%,3,0.06089%
L3MY6400Z,常暗黑斑Mura,20260519,4827,0.07462%,4,0.08287%
L3MY64011,常暗黑斑Mura,20260520,4223,0.06762%,3,0.07104%
L3MY64012,常暗黑斑Mura,20260520,5038,0.06921%,3,0.05955%
L3MY64013,常暗黑斑Mura,20260520,4839,0.06076%,3,0.06200%
L3MY64014,常暗黑斑Mura,20260520,4575,0.05752%,3,0.06557%
L3MY64015,常暗黑斑Mura,20260521,5109,0.07131%,4,0.07829%
L3MY6401D,常暗黑斑Mura,20260520,5279,0.07058%,4,0.07577%
L3MY6401G,常暗黑斑Mura,20260521,4582,0.07799%,4,0.08730%
L3MY64014,摩尔纹,20260520,4575,0.00000%,0,0.00000%
L3MY5C010,流星状划线,20260211,5200,0.00461%,0,0.00000%
L3MY5C012,流星状划线,20260211,5650,0.00515%,0,0.00000%
L3MY5C015,流星状划线,20260211,5359,0.00452%,0,0.00000%
L3MY5C01C,流星状划线,20260209,5615,0.00000%,0,0.00000%
L3MY5C01E,流星状划线,20260210,5621,0.00000%,0,0.00000%
L3MY5C01P,流星状划线,20260214,5643,0.00000%,0,0.00000%
L3MY5C01S,流星状划线,20260210,5436,0.00000%,0,0.00000%
L3MY5C01Z,流星状划线,20260305,5629,0.00514%,0,0.00000%
L3MY5C020,流星状划线,20260305,5632,0.00509%,0,0.00000%
L3MY5C02D,流星状划线,20260305,5652,0.00470%,0,0.00000%
L3MY5C02E,流星状划线,20260306,5630,0.00000%,0,0.00000%
L3MY5C02H,流星状划线,20260304,5624,0.00446%,0,0.00000%
L3MY5C02J,流星状划线,20260305,5664,0.00523%,0,0.00000%
L3MY5C02K,流星状划线,20260305,5645,0.00469%,0,0.00000%
L3MY5C02N,流星状划线,20260228,5646,0.00394%,0,0.00000%
L3MY5C02P,流星状划线,20260403,5623,0.00000%,0,0.00000%
L3MY61004,流星状划线,20260324,5658,0.00410%,0,0.00000%
L3MY62002,流星状划线,20260417,5633,0.00499%,0,0.00000%
L3MY62004,流星状划线,20260325,5266,0.00520%,0,0.00000%
L3MY62008,流星状划线,20260326,5656,0.00000%,0,0.00000%
L3MY6200A,流星状划线,20260414,5650,0.00377%,0,0.00000%
L3MY6200C,流星状划线,20260327,5653,0.00000%,0,0.00000%
L3MY6200F,流星状划线,20260329,5604,0.00000%,0,0.00000%
L3MY6200L,流星状划线,20260330,5648,0.00000%,0,0.00000%
L3MY63006,流星状划线,20260426,5471,0.00892%,0,0.00000%
L3MY63008,流星状划线,20260420,5643,0.00354%,0,0.00000%
L3MY6300F,流星状划线,20260421,5657,0.00378%,0,0.00000%
L3MY6300J,流星状划线,20260421,5637,0.00337%,0,0.00000%
L3MY6300K,流星状划线,20260421,5673,0.00302%,0,0.00000%
L3MY6300L,流星状划线,20260419,5659,0.00575%,0,0.00000%
L3MY6300M,流星状划线,20260422,5659,0.00345%,0,0.00000%
L3MY6300Q,流星状划线,20260418,5651,0.00318%,0,0.00000%
L3MY6300Y,流星状划线,20260418,5659,0.00254%,0,0.00000%
L3MY64004,流星状划线,20260515,5594,0.00357%,0,0.00000%
L3MY6400A,流星状划线,20260515,5538,0.00357%,0,0.00000%
L3MY6400N,流星状划线,20260521,4945,0.00344%,0,0.00000%
L3MY5C014,灰阶块状白斑Mura,20260204,5642,0.00000%,0,0.00000%
L3MY5C02G,灰阶块状白斑Mura,20260304,5644,0.00000%,0,0.00000%
L3MY5C01F,灰阶小白斑Mura,20260210,5636,0.00000%,0,0.00000%
L3MY6301Z,灰阶局部暗斑,20260512,5615,0.00000%,0,0.00000%
L3MY5C01Q,灰阶点状白斑Mura,20260210,5607,0.00000%,0,0.00000%
L3MY5C025,灰阶点状白斑Mura,20260228,5649,0.00000%,0,0.00000%
L3MY62005,灰阶点状白斑Mura,20260325,5642,0.00000%,0,0.00000%
L3MY63008,灰阶点状白斑Mura,20260420,5643,0.00000%,0,0.00000%
L3MY6301G,灰阶点状白斑Mura,20260426,5665,0.00000%,0,0.00000%
L3MY6301R,灰阶点状白斑Mura,20260512,5640,0.00000%,0,0.00000%
L3MY6302A,灰阶点状白斑Mura,20260515,5323,0.00000%,0,0.00000%
L3MY5C01C,环状Mura,20260209,5615,0.00000%,0,0.00000%
L3MY5C02R,环状Mura,20260303,5663,0.00000%,0,0.00000%
L3MY6300B,环状Mura,20260419,5628,0.00000%,0,0.00000%
L3MY6301Y,环状Mura,20260513,5634,0.00000%,0,0.00000%
L3MY5C005,白画面黑斑Mura,20260211,5222,0.00000%,0,0.00000%
L3MY5C00W,白画面黑斑Mura,20260210,1392,0.00000%,0,0.00000%
L3MY5C010,白画面黑斑Mura,20260211,5200,0.00000%,0,0.00000%
L3MY5C011,白画面黑斑Mura,20260211,5555,0.00000%,0,0.00000%
L3MY5C012,白画面黑斑Mura,20260211,5650,0.00000%,0,0.00000%
L3MY5C014,白画面黑斑Mura,20260204,5642,0.00000%,0,0.00000%
L3MY5C015,白画面黑斑Mura,20260211,5359,0.00000%,0,0.00000%
L3MY5C017,白画面黑斑Mura,20260205,5659,0.00000%,0,0.00000%
L3MY5C018,白画面黑斑Mura,20260205,5603,0.00000%,0,0.00000%
L3MY5C019,白画面黑斑Mura,20260204,5656,0.00000%,0,0.00000%
L3MY5C01B,白画面黑斑Mura,20260207,5640,0.00000%,0,0.00000%
L3MY5C01C,白画面黑斑Mura,20260209,5615,0.00000%,0,0.00000%
L3MY5C01D,白画面黑斑Mura,20260212,5644,0.00000%,0,0.00000%
L3MY5C01E,白画面黑斑Mura,20260210,5621,0.00000%,0,0.00000%
L3MY5C01F,白画面黑斑Mura,20260210,5636,0.00000%,0,0.00000%
L3MY5C01G,白画面黑斑Mura,20260210,5617,0.00000%,0,0.00000%
L3MY5C01H,白画面黑斑Mura,20260305,5650,0.08302%,5,0.08850%
L3MY5C01J,白画面黑斑Mura,20260207,5658,0.00000%,0,0.00000%
L3MY5C01K,白画面黑斑Mura,20260209,5601,0.00000%,0,0.00000%
L3MY5C01L,白画面黑斑Mura,20260212,5641,0.00000%,0,0.00000%
L3MY5C01M,白画面黑斑Mura,20260211,1876,0.00000%,0,0.00000%
L3MY5C01N,白画面黑斑Mura,20260210,5660,0.00000%,0,0.00000%
L3MY5C01P,白画面黑斑Mura,20260214,5643,0.00000%,0,0.00000%
L3MY5C01Q,白画面黑斑Mura,20260210,5607,0.00000%,0,0.00000%
L3MY5C01R,白画面黑斑Mura,20260202,5660,0.00000%,0,0.00000%
L3MY5C01S,白画面黑斑Mura,20260210,5436,0.00000%,0,0.00000%
L3MY5C01T,白画面黑斑Mura,20260210,5639,0.00000%,0,0.00000%
L3MY5C01U,白画面黑斑Mura,20260210,5630,0.00000%,0,0.00000%
L3MY5C01V,白画面黑斑Mura,20260211,5644,0.00000%,0,0.00000%
L3MY5C01W,白画面黑斑Mura,20260210,5649,0.00000%,0,0.00000%
L3MY5C01X,白画面黑斑Mura,20260209,5469,0.00000%,0,0.00000%
L3MY5C01Y,白画面黑斑Mura,20260212,5661,0.00000%,0,0.00000%
L3MY5C01Z,白画面黑斑Mura,20260305,5629,0.10479%,6,0.10659%
L3MY5C020,白画面黑斑Mura,20260305,5632,0.08973%,5,0.08878%
L3MY5C021,白画面黑斑Mura,20260227,5624,0.08284%,5,0.08890%
L3MY5C022,白画面黑斑Mura,20260304,5666,0.10105%,6,0.10589%
L3MY5C024,白画面黑斑Mura,20260305,5612,0.08340%,5,0.08909%
L3MY5C025,白画面黑斑Mura,20260228,5649,0.10640%,6,0.10621%
L3MY5C026,白画面黑斑Mura,20260227,5660,0.08817%,5,0.08834%
L3MY5C027,白画面黑斑Mura,20260305,5669,0.08371%,5,0.08820%
L3MY5C028,白画面黑斑Mura,20260305,5647,0.10213%,6,0.10625%
L3MY5C029,白画面黑斑Mura,20260306,5626,0.07850%,4,0.07110%
L3MY5C02A,白画面黑斑Mura,20260305,5668,0.10541%,6,0.10586%
L3MY5C02B,白画面黑斑Mura,20260228,5643,0.11311%,6,0.10633%
L3MY5C02C,白画面黑斑Mura,20260228,5645,0.08172%,5,0.08857%
L3MY5C02D,白画面黑斑Mura,20260305,5652,0.11337%,6,0.10616%
L3MY5C02E,白画面黑斑Mura,20260306,5630,0.09509%,5,0.08881%
L3MY5C02F,白画面黑斑Mura,20260305,5650,0.11901%,7,0.12389%
L3MY5C02G,白画面黑斑Mura,20260304,5644,0.11853%,7,0.12403%
L3MY5C02H,白画面黑斑Mura,20260304,5624,0.11405%,6,0.10669%
L3MY5C02J,白画面黑斑Mura,20260305,5664,0.11253%,6,0.10593%
L3MY5C02K,白画面黑斑Mura,20260305,5645,0.08211%,5,0.08857%
L3MY5C02L,白画面黑斑Mura,20260304,5643,0.09643%,5,0.08861%
L3MY5C02M,白画面黑斑Mura,20260305,5636,0.10934%,6,0.10646%
L3MY5C02N,白画面黑斑Mura,20260228,5646,0.10111%,6,0.10627%
L3MY5C02P,白画面黑斑Mura,20260403,5623,0.09499%,5,0.08892%
L3MY5C02Q,白画面黑斑Mura,20260305,5658,0.09825%,6,0.10604%
L3MY5C02R,白画面黑斑Mura,20260303,5663,0.11830%,7,0.12361%
L3MY5C02S,白画面黑斑Mura,20260304,5664,0.12662%,7,0.12359%
L3MY61001,白画面黑斑Mura,20260324,5643,0.16181%,9,0.15949%
L3MY61002,白画面黑斑Mura,20260324,5652,0.12681%,7,0.12385%
L3MY61003,白画面黑斑Mura,20260324,5551,0.13423%,7,0.12610%
L3MY61004,白画面黑斑Mura,20260324,5658,0.14999%,8,0.14139%
L3MY61005,白画面黑斑Mura,20260324,5656,0.15080%,9,0.15912%
L3MY61006,白画面黑斑Mura,20260324,5659,0.15317%,9,0.15904%
L3MY61007,白画面黑斑Mura,20260324,5260,0.13679%,7,0.13308%
L3MY61008,白画面黑斑Mura,20260325,5650,0.18987%,11,0.19469%
L3MY61009,白画面黑斑Mura,20260323,5635,0.11414%,6,0.10648%
L3MY6100A,白画面黑斑Mura,20260322,5634,0.15747%,9,0.15974%
L3MY6100B,白画面黑斑Mura,20260323,5524,0.13625%,8,0.14482%
L3MY6100C,白画面黑斑Mura,20260325,5666,0.18005%,10,0.17649%
L3MY6100D,白画面黑斑Mura,20260324,5460,0.13996%,8,0.14652%
L3MY6100E,白画面黑斑Mura,20260415,5678,0.14141%,8,0.14089%
L3MY6100F,白画面黑斑Mura,20260324,5647,0.12649%,7,0.12396%
L3MY6100G,白画面黑斑Mura,20260325,5654,0.13259%,7,0.12381%
L3MY6100H,白画面黑斑Mura,20260323,5657,0.11423%,6,0.10606%
L3MY6100J,白画面黑斑Mura,20260324,5626,0.11801%,7,0.12442%
L3MY62001,白画面黑斑Mura,20260325,5648,0.16823%,10,0.17705%
L3MY62002,白画面黑斑Mura,20260417,5633,0.11253%,6,0.10652%
L3MY62004,白画面黑斑Mura,20260325,5266,0.16487%,9,0.17091%
L3MY62005,白画面黑斑Mura,20260325,5642,0.14764%,8,0.14179%
L3MY62006,白画面黑斑Mura,20260326,5645,0.17426%,10,0.17715%
L3MY62007,白画面黑斑Mura,20260325,5635,0.18679%,11,0.19521%
L3MY62008,白画面黑斑Mura,20260326,5656,0.12450%,7,0.12376%
L3MY62009,白画面黑斑Mura,20260415,5648,0.13560%,8,0.14164%
L3MY6200A,白画面黑斑Mura,20260414,5650,0.12962%,7,0.12389%
L3MY6200B,白画面黑斑Mura,20260415,5648,0.14142%,8,0.14164%
L3MY6200C,白画面黑斑Mura,20260327,5653,0.15066%,9,0.15921%
L3MY6200D,白画面黑斑Mura,20260325,5546,0.17818%,10,0.18031%
